timestamp,date,hour,minute,weekday,is_weekend,is_peak,direction,vehicle_count,avg_speed,queue_length,occupancy,congestion_level
2026-06-01 03:00:00,2026-06-01,3,0,0,0,0,East,53.39,55.71,0.67,0.49,畅通
2026-06-01 03:00:00,2026-06-01,3,0,0,0,0,South,50.08,43.85,11.16,0.58,缓行
2026-06-01 03:00:00,2026-06-01,3,0,0,0,0,West,52.5,50.48,6.27,0.28,畅通
2026-06-01 03:00:00,2026-06-01,3,0,0,0,0,North,57.46,39.44,8.36,0.3,畅通
2026-06-01 03:05:00,2026-06-01,3,5,0,0,0,East,57.4,51.34,14.51,0.31,畅通
2026-06-01 03:05:00,2026-06-01,3,5,0,0,0,South,40.95,38.21,5.78,0.39,畅通
2026-06-01 03:05:00,2026-06-01,3,5,0,0,0,West,61.99,38.78,13.58,0.51,缓行
2026-06-01 03:05:00,2026-06-01,3,5,0,0,0,North,51.2,66.77,4.13,0.23,畅通
2026-06-01 03:10:00,2026-06-01,3,10,0,0,0,East,20.15,62.96,12.4,0.36,畅通
2026-06-01 03:10:00,2026-06-01,3,10,0,0,0,South,49.2,36.75,20.23,0.36,缓行
2026-06-01 03:10:00,2026-06-01,3,10,0,0,0,West,51.31,55.26,11.45,0.39,畅通
2026-06-01 03:10:00,2026-06-01,3,10,0,0,0,North,33.14,52.71,17.41,0.48,畅通
2026-06-01 03:15:00,2026-06-01,3,15,0,0,0,East,75.79,42.89,3.36,0.35,畅通
2026-06-01 03:15:00,2026-06-01,3,15,0,0,0,South,45.84,58.94,0.0,0.5,畅通
2026-06-01 03:15:00,2026-06-01,3,15,0,0,0,West,46.89,43.73,3.23,0.19,畅通
2026-06-01 03:15:00,2026-06-01,3,15,0,0,0,North,57.35,48.73,1.55,0.22,畅通
2026-06-01 03:20:00,2026-06-01,3,20,0,0,0,East,43.96,64.69,7.37,0.21,畅通
2026-06-01 03:20:00,2026-06-01,3,20,0,0,0,South,41.31,45.27,0.0,0.34,畅通
2026-06-01 03:20:00,2026-06-01,3,20,0,0,0,West,45.69,54.96,18.97,0.49,畅通
2026-06-01 03:20:00,2026-06-01,3,20,0,0,0,North,40.97,36.93,20.87,0.36,缓行
2026-06-01 03:25:00,2026-06-01,3,25,0,0,0,East,49.73,47.76,9.89,0.35,畅通
2026-06-01 03:25:00,2026-06-01,3,25,0,0,0,South,36.4,42.53,7.84,0.3,畅通
2026-06-01 03:25:00,2026-06-01,3,25,0,0,0,West,37.74,49.06,7.4,0.53,畅通
2026-06-01 03:25:00,2026-06-01,3,25,0,0,0,North,5.24,58.92,14.23,0.14,畅通
2026-06-01 03:30:00,2026-06-01,3,30,0,0,0,East,43.85,44.29,1.06,0.29,畅通
2026-06-01 03:30:00,2026-06-01,3,30,0,0,0,South,28.34,65.52,12.68,0.48,畅通
2026-06-01 03:30:00,2026-06-01,3,30,0,0,0,West,61.41,36.71,5.92,0.42,缓行
2026-06-01 03:30:00,2026-06-01,3,30,0,0,0,North,26.67,55.13,6.8,0.31,畅通
2026-06-01 03:35:00,2026-06-01,3,35,0,0,0,East,61.23,52.44,6.81,0.49,畅通
2026-06-01 03:35:00,2026-06-01,3,35,0,0,0,South,28.78,54.16,10.97,0.32,畅通
2026-06-01 03:35:00,2026-06-01,3,35,0,0,0,West,54.88,35.49,13.88,0.35,缓行
2026-06-01 03:35:00,2026-06-01,3,35,0,0,0,North,37.16,58.49,4.48,0.21,畅通
2026-06-01 03:40:00,2026-06-01,3,40,0,0,0,East,23.82,54.06,1.76,0.55,畅通
2026-06-01 03:40:00,2026-06-01,3,40,0,0,0,South,13.77,64.96,9.06,0.34,畅通
2026-06-01 03:40:00,2026-06-01,3,40,0,0,0,West,40.51,51.99,8.59,0.48,畅通
2026-06-01 03:40:00,2026-06-01,3,40,0,0,0,North,46.71,49.5,6.18,0.34,畅通
2026-06-01 03:45:00,2026-06-01,3,45,0,0,0,East,54.58,30.9,1.38,0.45,缓行
2026-06-01 03:45:00,2026-06-01,3,45,0,0,0,South,47.56,46.16,8.09,0.38,畅通
2026-06-01 03:45:00,2026-06-01,3,45,0,0,0,West,40.59,40.22,9.88,0.26,畅通
2026-06-01 03:45:00,2026-06-01,3,45,0,0,0,North,51.12,30.97,13.15,0.4,缓行
2026-06-01 03:50:00,2026-06-01,3,50,0,0,0,East,53.72,57.83,17.96,0.47,畅通
2026-06-01 03:50:00,2026-06-01,3,50,0,0,0,South,17.39,35.2,4.88,0.35,畅通
2026-06-01 03:50:00,2026-06-01,3,50,0,0,0,West,58.04,40.74,9.83,0.29,畅通
2026-06-01 03:50:00,2026-06-01,3,50,0,0,0,North,35.83,33.93,3.38,0.21,畅通
2026-06-01 03:55:00,2026-06-01,3,55,0,0,0,East,33.4,58.54,3.58,0.64,畅通
2026-06-01 03:55:00,2026-06-01,3,55,0,0,0,South,52.4,49.85,3.71,0.42,畅通
2026-06-01 03:55:00,2026-06-01,3,55,0,0,0,West,40.0,49.22,22.88,0.36,畅通
2026-06-01 03:55:00,2026-06-01,3,55,0,0,0,North,62.24,40.97,7.83,0.53,缓行
2026-06-01 04:00:00,2026-06-01,4,0,0,0,0,East,39.16,66.12,12.69,0.31,畅通
2026-06-01 04:00:00,2026-06-01,4,0,0,0,0,South,54.49,57.73,11.11,0.19,畅通
2026-06-01 04:00:00,2026-06-01,4,0,0,0,0,West,37.5,45.52,8.39,0.43,畅通
2026-06-01 04:00:00,2026-06-01,4,0,0,0,0,North,47.67,34.65,9.9,0.41,缓行
2026-06-01 04:05:00,2026-06-01,4,5,0,0,0,East,58.74,58.81,13.39,0.42,畅通
2026-06-01 04:05:00,2026-06-01,4,5,0,0,0,South,43.95,31.39,10.15,0.37,缓行
2026-06-01 04:05:00,2026-06-01,4,5,0,0,0,West,53.98,35.23,2.85,0.48,缓行
2026-06-01 04:05:00,2026-06-01,4,5,0,0,0,North,44.41,54.82,8.14,0.35,畅通
2026-06-01 04:10:00,2026-06-01,4,10,0,0,0,East,64.98,42.84,9.33,0.32,畅通
2026-06-01 04:10:00,2026-06-01,4,10,0,0,0,South,38.48,44.91,9.11,0.3,畅通
2026-06-01 04:10:00,2026-06-01,4,10,0,0,0,West,70.22,39.05,7.77,0.32,缓行
2026-06-01 04:10:00,2026-06-01,4,10,0,0,0,North,66.7,49.97,13.16,0.2,畅通
2026-06-01 04:15:00,2026-06-01,4,15,0,0,0,East,53.91,56.9,9.25,0.48,畅通
2026-06-01 04:15:00,2026-06-01,4,15,0,0,0,South,37.24,62.09,19.49,0.31,畅通
2026-06-01 04:15:00,2026-06-01,4,15,0,0,0,West,42.15,62.53,17.49,0.31,畅通
2026-06-01 04:15:00,2026-06-01,4,15,0,0,0,North,38.7,45.18,1.28,0.26,畅通
2026-06-01 04:20:00,2026-06-01,4,20,0,0,0,East,32.93,40.32,8.61,0.39,畅通
2026-06-01 04:20:00,2026-06-01,4,20,0,0,0,South,68.26,38.02,12.92,0.33,缓行
2026-06-01 04:20:00,2026-06-01,4,20,0,0,0,West,48.68,54.75,2.63,0.41,畅通
2026-06-01 04:20:00,2026-06-01,4,20,0,0,0,North,47.5,52.92,9.45,0.6,畅通
2026-06-01 04:25:00,2026-06-01,4,25,0,0,0,East,38.98,42.69,5.37,0.31,畅通
2026-06-01 04:25:00,2026-06-01,4,25,0,0,0,South,35.44,59.89,15.1,0.29,畅通
2026-06-01 04:25:00,2026-06-01,4,25,0,0,0,West,35.77,52.71,5.76,0.43,畅通
2026-06-01 04:25:00,2026-06-01,4,25,0,0,0,North,48.04,32.84,15.74,0.53,缓行
2026-06-01 04:30:00,2026-06-01,4,30,0,0,0,East,39.39,44.12,10.37,0.4,畅通
2026-06-01 04:30:00,2026-06-01,4,30,0,0,0,South,54.88,68.1,7.12,0.27,畅通
2026-06-01 04:30:00,2026-06-01,4,30,0,0,0,West,26.74,40.69,8.62,0.56,畅通
2026-06-01 04:30:00,2026-06-01,4,30,0,0,0,North,37.24,50.24,7.92,0.47,畅通
2026-06-01 04:35:00,2026-06-01,4,35,0,0,0,East,91.19,42.69,6.11,0.48,缓行
2026-06-01 04:35:00,2026-06-01,4,35,0,0,0,South,55.23,66.47,10.92,0.31,畅通
2026-06-01 04:35:00,2026-06-01,4,35,0,0,0,West,59.25,59.09,13.31,0.42,畅通
2026-06-01 04:35:00,2026-06-01,4,35,0,0,0,North,61.0,59.69,14.91,0.41,畅通
2026-06-01 04:40:00,2026-06-01,4,40,0,0,0,East,46.74,49.47,15.44,0.28,畅通
2026-06-01 04:40:00,2026-06-01,4,40,0,0,0,South,50.53,44.07,8.14,0.48,畅通
2026-06-01 04:40:00,2026-06-01,4,40,0,0,0,West,52.65,48.46,1.32,0.45,畅通
2026-06-01 04:40:00,2026-06-01,4,40,0,0,0,North,54.68,69.63,6.46,0.37,畅通
2026-06-01 04:45:00,2026-06-01,4,45,0,0,0,East,53.61,63.77,8.28,0.4,畅通
2026-06-01 04:45:00,2026-06-01,4,45,0,0,0,South,54.12,49.87,5.77,0.37,畅通
2026-06-01 04:45:00,2026-06-01,4,45,0,0,0,West,67.21,37.73,9.53,0.29,缓行
2026-06-01 04:45:00,2026-06-01,4,45,0,0,0,North,62.93,32.77,5.21,0.39,缓行
2026-06-01 04:50:00,2026-06-01,4,50,0,0,0,East,75.33,47.34,5.75,0.57,缓行
2026-06-01 04:50:00,2026-06-01,4,50,0,0,0,South,23.28,26.01,10.2,0.3,畅通
2026-06-01 04:50:00,2026-06-01,4,50,0,0,0,West,32.65,55.08,10.14,0.31,畅通
2026-06-01 04:50:00,2026-06-01,4,50,0,0,0,North,25.8,56.72,11.25,0.34,畅通
2026-06-01 04:55:00,2026-06-01,4,55,0,0,0,East,79.97,37.3,0.41,0.29,缓行
2026-06-01 04:55:00,2026-06-01,4,55,0,0,0,South,44.32,50.43,6.79,0.39,畅通
2026-06-01 04:55:00,2026-06-01,4,55,0,0,0,West,28.85,62.44,8.35,0.48,畅通
2026-06-01 04:55:00,2026-06-01,4,55,0,0,0,North,50.14,52.57,10.85,0.39,畅通
2026-06-01 05:00:00,2026-06-01,5,0,0,0,0,East,60.1,61.29,9.88,0.44,畅通
2026-06-01 05:00:00,2026-06-01,5,0,0,0,0,South,43.65,62.4,4.62,0.53,畅通
2026-06-01 05:00:00,2026-06-01,5,0,0,0,0,West,48.84,33.69,9.5,0.3,畅通
2026-06-01 05:00:00,2026-06-01,5,0,0,0,0,North,57.61,41.47,5.77,0.16,畅通
2026-06-01 05:05:00,2026-06-01,5,5,0,0,0,East,42.04,23.76,0.09,0.45,缓行
2026-06-01 05:05:00,2026-06-01,5,5,0,0,0,South,56.79,52.25,3.17,0.35,畅通
2026-06-01 05:05:00,2026-06-01,5,5,0,0,0,West,49.44,36.42,17.07,0.46,缓行
2026-06-01 05:05:00,2026-06-01,5,5,0,0,0,North,41.69,48.27,9.04,0.15,畅通
2026-06-01 05:10:00,2026-06-01,5,10,0,0,0,East,45.42,41.18,3.29,0.34,畅通
2026-06-01 05:10:00,2026-06-01,5,10,0,0,0,South,71.97,54.41,5.14,0.41,畅通
2026-06-01 05:10:00,2026-06-01,5,10,0,0,0,West,72.59,57.25,9.13,0.3,畅通
2026-06-01 05:10:00,2026-06-01,5,10,0,0,0,North,55.47,51.93,12.48,0.41,畅通
2026-06-01 05:15:00,2026-06-01,5,15,0,0,0,East,66.82,42.65,16.05,0.39,缓行
2026-06-01 05:15:00,2026-06-01,5,15,0,0,0,South,76.13,41.11,16.68,0.37,缓行
2026-06-01 05:15:00,2026-06-01,5,15,0,0,0,West,38.75,43.16,7.04,0.41,畅通
2026-06-01 05:15:00,2026-06-01,5,15,0,0,0,North,52.84,42.26,7.88,0.56,缓行
2026-06-01 05:20:00,2026-06-01,5,20,0,0,0,East,78.0,52.36,9.01,0.38,畅通
2026-06-01 05:20:00,2026-06-01,5,20,0,0,0,South,54.2,37.77,6.71,0.18,畅通
2026-06-01 05:20:00,2026-06-01,5,20,0,0,0,West,56.09,54.47,6.14,0.53,畅通
2026-06-01 05:20:00,2026-06-01,5,20,0,0,0,North,26.61,33.36,9.12,0.45,畅通
2026-06-01 05:25:00,2026-06-01,5,25,0,0,0,East,77.28,43.41,14.73,0.36,缓行
2026-06-01 05:25:00,2026-06-01,5,25,0,0,0,South,42.41,56.84,11.26,0.19,畅通
2026-06-01 05:25:00,2026-06-01,5,25,0,0,0,West,73.86,61.8,5.36,0.41,畅通
2026-06-01 05:25:00,2026-06-01,5,25,0,0,0,North,52.41,50.61,5.25,0.28,畅通
2026-06-01 05:30:00,2026-06-01,5,30,0,0,0,East,49.08,59.73,11.79,0.33,畅通
2026-06-01 05:30:00,2026-06-01,5,30,0,0,0,South,56.58,19.51,13.74,0.18,缓行
